"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.2494","x993330350439968768",1,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2494","x993330350439968768",1,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2494","x993330350439968768",1,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2495","x1417174453335871490",1,0,,,"can't understand her","fav","positive"
"xtwitter_data.csv.2495","x1417174453335871490",1,0,,,"can't understand her","bad","negative"
"xtwitter_data.csv.2496","x190093566",0,0,,,"can't understand her","notoriety","negative"
"xtwitter_data.csv.2497","x1191980494868619264",0,0,,,"can't understand her","grateful","positive"
"xtwitter_data.csv.2498","x143991014",1,0,,,"can't understand her","hard","negative"
"xtwitter_data.csv.2498","x143991014",1,0,,,"can't understand her","irrelevant","negative"
"xtwitter_data.csv.2498","x143991014",1,0,,,"can't understand her","clear","positive"
"xtwitter_data.csv.2499","x1269505679024427008",0,0,,,"can't understand her","smiles","positive"
"xtwitter_data.csv.2500","x590165732",0,0,,,"can't understand her","steal","negative"
"xtwitter_data.csv.2500","x590165732",0,0,,,"can't understand her","hates","negative"
"xtwitter_data.csv.2500","x590165732",0,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2501","x731151108911960064",0,0,,,"can't understand her","sick","negative"
"xtwitter_data.csv.2501","x731151108911960064",0,0,,,"can't understand her","loved","positive"
"xtwitter_data.csv.2501","x731151108911960064",0,0,,,"can't understand her","suffering","negative"
"xtwitter_data.csv.2502","x32256414",2,0,,,"can't understand her","predicament","negative"
"xtwitter_data.csv.2502","x32256414",2,0,,,"can't understand her","win","positive"
"xtwitter_data.csv.2502","x32256414",2,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2503","x233334838",2,0,,,"can't understand her","fun","positive"
"xtwitter_data.csv.2503","x233334838",2,0,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2503","x233334838",2,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2503","x233334838",2,0,,,"can't understand her","amazing","positive"
"xtwitter_data.csv.2504","x1963447920",0,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2504","x1963447920",0,0,,,"can't understand her","injury","negative"
"xtwitter_data.csv.2504","x1963447920",0,0,,,"can't understand her","safe","positive"
"xtwitter_data.csv.2505","x1092242608158580736",3,1,,,"can't understand her","loose","negative"
"xtwitter_data.csv.2505","x1092242608158580736",3,1,,,"can't understand her","like","positive"
"xtwitter_data.csv.2505","x1092242608158580736",3,1,,,"can't understand her","right","positive"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","virus","negative"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","failed","negative"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","selfish","negative"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","strong","positive"
"xtwitter_data.csv.2506","x1097875765268426752",3,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2508","x1128466451764056064",1,0,,,"can't understand her","perfectly","positive"
"xtwitter_data.csv.2508","x1128466451764056064",1,0,,,"can't understand her","right","positive"
"xtwitter_data.csv.2508","x1128466451764056064",1,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2508","x1128466451764056064",1,0,,,"can't understand her","honest","positive"
"xtwitter_data.csv.2508","x1128466451764056064",1,0,,,"can't understand her","blunt","negative"
"xtwitter_data.csv.2509","x450140590",11,1,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2509","x450140590",11,1,,,"can't understand her","abuse","negative"
"xtwitter_data.csv.2509","x450140590",11,1,,,"can't understand her","neglect","negative"
"xtwitter_data.csv.2509","x450140590",11,1,,,"can't understand her","die","negative"
"xtwitter_data.csv.2510","x1323886308138360832",1,0,,,"can't understand her","curse","negative"
"xtwitter_data.csv.2510","x1323886308138360832",1,0,,,"can't understand her","depression","negative"
"xtwitter_data.csv.2510","x1323886308138360832",1,0,,,"can't understand her","unsupportive","negative"
"xtwitter_data.csv.2510","x1323886308138360832",1,0,,,"can't understand her","lonely","negative"
"xtwitter_data.csv.2511","x41063013",1,0,,,"can't understand her","hell","negative"
"xtwitter_data.csv.2511","x41063013",1,0,,,"can't understand her","malicious","negative"
"xtwitter_data.csv.2511","x41063013",1,0,,,"can't understand her","retreat","negative"
"xtwitter_data.csv.2512","x1065119098206593024",0,0,,,"can't understand her","inappropriate","negative"
"xtwitter_data.csv.2512","x1065119098206593024",0,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2512","x1065119098206593024",0,0,,,"can't understand her","bizarre","negative"
"xtwitter_data.csv.2513","x2536212800",1,0,,,"can't understand her","slap","negative"
"xtwitter_data.csv.2513","x2536212800",1,0,,,"can't understand her","afford","positive"
"xtwitter_data.csv.2513","x2536212800",1,0,,,"can't understand her","luxurious","positive"
"xtwitter_data.csv.2514","x343013128",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2514","x343013128",0,0,,,"can't understand her","spew","negative"
"xtwitter_data.csv.2514","x343013128",0,0,,,"can't understand her","hate","negative"
"xtwitter_data.csv.2515","x882773272059723776",0,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2515","x882773272059723776",0,0,,,"can't understand her","kill","negative"
"xtwitter_data.csv.2515","x882773272059723776",0,0,,,"can't understand her","important","positive"
"xtwitter_data.csv.2515","x882773272059723776",0,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2515","x882773272059723776",0,0,,,"can't understand her","frustrating","negative"
"xtwitter_data.csv.2516","x803694397",0,0,,,"can't understand her","depressed","negative"
"xtwitter_data.csv.2516","x803694397",0,0,,,"can't understand her","sad","negative"
"xtwitter_data.csv.2516","x803694397",0,0,,,"can't understand her","sad","negative"
"xtwitter_data.csv.2517","x2809969650",0,0,,,"can't understand her","pain","negative"
"xtwitter_data.csv.2517","x2809969650",0,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2518","x1350507214054703105",2,0,,,"can't understand her","hell","negative"
"xtwitter_data.csv.2518","x1350507214054703105",2,0,,,"can't understand her","hell","negative"
"xtwitter_data.csv.2519","x150612514",3,0,,,"can't understand her","hate","negative"
"xtwitter_data.csv.2519","x150612514",3,0,,,"can't understand her","dumb","negative"
"xtwitter_data.csv.2519","x150612514",3,0,,,"can't understand her","hating","negative"
"xtwitter_data.csv.2519","x150612514",3,0,,,"can't understand her","skeletons","negative"
"xtwitter_data.csv.2520","x1346502670618652672",3,0,,,"can't understand her","pretend","negative"
"xtwitter_data.csv.2520","x1346502670618652672",3,0,,,"can't understand her","easier","positive"
"xtwitter_data.csv.2521","x286443734",1,0,,,"can't understand her","blind","negative"
"xtwitter_data.csv.2521","x286443734",1,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2521","x286443734",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2521","x286443734",1,0,,,"can't understand her","ideal","positive"
"xtwitter_data.csv.2521","x286443734",1,0,,,"can't understand her","best","positive"
"xtwitter_data.csv.2522","x729864221157117953",2,1,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2522","x729864221157117953",2,1,,,"can't understand her","right","positive"
"xtwitter_data.csv.2524","x444725771",0,0,44.033276,-88.5653355,"can't understand her","sickening","negative"
"xtwitter_data.csv.2524","x444725771",0,0,44.033276,-88.5653355,"can't understand her","empathy","positive"
"xtwitter_data.csv.2524","x444725771",0,0,44.033276,-88.5653355,"can't understand her","clearly","positive"
"xtwitter_data.csv.2524","x444725771",0,0,44.033276,-88.5653355,"can't understand her","respect","positive"
"xtwitter_data.csv.2525","x1150436030056714241",30,2,,,"can't understand her","like","positive"
"xtwitter_data.csv.2525","x1150436030056714241",30,2,,,"can't understand her","love","positive"
"xtwitter_data.csv.2525","x1150436030056714241",30,2,,,"can't understand her","work","positive"
"xtwitter_data.csv.2526","x1945166053",1,0,,,"can't understand her","cruelty","negative"
"xtwitter_data.csv.2527","x361457864",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2527","x361457864",0,0,,,"can't understand her","fucking","negative"
"xtwitter_data.csv.2527","x361457864",0,0,,,"can't understand her","pride","positive"
"xtwitter_data.csv.2528","x859898772972867586",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2528","x859898772972867586",1,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2528","x859898772972867586",1,0,,,"can't understand her","gentle","positive"
"xtwitter_data.csv.2529","x29902821",28,1,,,"can't understand her","appreciate","positive"
"xtwitter_data.csv.2529","x29902821",28,1,,,"can't understand her","hard","negative"
"xtwitter_data.csv.2529","x29902821",28,1,,,"can't understand her","opinionated","negative"
"xtwitter_data.csv.2530","x337940848",2,0,,,"can't understand her","smile","positive"
"xtwitter_data.csv.2530","x337940848",2,0,,,"can't understand her","lack","negative"
"xtwitter_data.csv.2531","x2520232233",5,0,,,"can't understand her","cunt","negative"
"xtwitter_data.csv.2531","x2520232233",5,0,,,"can't understand her","soundly","positive"
"xtwitter_data.csv.2532","x945317566205046784",0,0,,,"can't understand her","wisdom","positive"
"xtwitter_data.csv.2533","x322645897",1,0,,,"can't understand her","upset","negative"
"xtwitter_data.csv.2533","x322645897",1,0,,,"can't understand her","harassed","negative"
"xtwitter_data.csv.2533","x322645897",1,0,,,"can't understand her","losing","negative"
"xtwitter_data.csv.2533","x322645897",1,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2534","x85165134",35,0,,,"can't understand her","difficult","negative"
"xtwitter_data.csv.2534","x85165134",35,0,,,"can't understand her","lack","negative"
"xtwitter_data.csv.2534","x85165134",35,0,,,"can't understand her","articulate","positive"
"xtwitter_data.csv.2535","x15990298",0,0,,,"can't understand her","upset","negative"
"xtwitter_data.csv.2535","x15990298",0,0,,,"can't understand her","infected","negative"
"xtwitter_data.csv.2536","x773215223138414592",0,0,,,"can't understand her","accomplishments","positive"
"xtwitter_data.csv.2536","x773215223138414592",0,0,,,"can't understand her","celebrate","positive"
"xtwitter_data.csv.2536","x773215223138414592",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2537","x872852740329930752",1,0,,,"can't understand her","bad","negative"
"xtwitter_data.csv.2537","x872852740329930752",1,0,,,"can't understand her","miss","negative"
"xtwitter_data.csv.2537","x872852740329930752",1,0,,,"can't understand her","miss","negative"
"xtwitter_data.csv.2537","x872852740329930752",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2537","x872852740329930752",1,0,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2538","x1273903099",0,0,,,"can't understand her","perfectly","positive"
"xtwitter_data.csv.2538","x1273903099",0,0,,,"can't understand her","fine","positive"
"xtwitter_data.csv.2538","x1273903099",0,0,,,"can't understand her","ignorant","negative"
"xtwitter_data.csv.2538","x1273903099",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2539","x2427520646",1,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2539","x2427520646",1,0,,,"can't understand her","suspect","negative"
"xtwitter_data.csv.2539","x2427520646",1,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2540","x1320474115610939396",0,0,,,"can't understand her","pretty","positive"
"xtwitter_data.csv.2540","x1320474115610939396",0,0,,,"can't understand her","rude","negative"
"xtwitter_data.csv.2540","x1320474115610939396",0,0,,,"can't understand her","problematic","negative"
"xtwitter_data.csv.2540","x1320474115610939396",0,0,,,"can't understand her","nice","positive"
"xtwitter_data.csv.2540","x1320474115610939396",0,0,,,"can't understand her","support","positive"
"xtwitter_data.csv.2541","x100565576",0,0,,,"can't understand her","tough","positive"
"xtwitter_data.csv.2542","x4232043663",0,0,,,"can't understand her","gullible","negative"
"xtwitter_data.csv.2543","x1507952210",2,0,,,"can't understand her","unkind","negative"
"xtwitter_data.csv.2543","x1507952210",2,0,,,"can't understand her","nice","positive"
"xtwitter_data.csv.2544","x78330616",2,0,,,"can't understand her","lost","negative"
"xtwitter_data.csv.2544","x78330616",2,0,,,"can't understand her","pain","negative"
"xtwitter_data.csv.2544","x78330616",2,0,,,"can't understand her","trauma","negative"
"xtwitter_data.csv.2545","x347501094",0,0,,,"can't understand her","bore","negative"
"xtwitter_data.csv.2546","x14533171",1,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2546","x14533171",1,0,,,"can't understand her","damn","negative"
"xtwitter_data.csv.2547","x207656969",1,0,,,"can't understand her","congratulations","positive"
"xtwitter_data.csv.2547","x207656969",1,0,,,"can't understand her","audible","positive"
"xtwitter_data.csv.2548","x27813778",2,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2548","x27813778",2,0,,,"can't understand her","nice","positive"
"xtwitter_data.csv.2548","x27813778",2,0,,,"can't understand her","nice","positive"
"xtwitter_data.csv.2549","x840337711894470656",8,0,,,"can't understand her","protect","positive"
"xtwitter_data.csv.2549","x840337711894470656",8,0,,,"can't understand her","dying","negative"
"xtwitter_data.csv.2549","x840337711894470656",8,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2550","x7558752",2,1,,,"can't understand her","trust","positive"
"xtwitter_data.csv.2550","x7558752",2,1,,,"can't understand her","mistakes","negative"
"xtwitter_data.csv.2550","x7558752",2,1,,,"can't understand her","risk","negative"
"xtwitter_data.csv.2550","x7558752",2,1,,,"can't understand her","trust","positive"
"xtwitter_data.csv.2551","x767343928110673920",2,1,,,"can't understand her","joke","negative"
"xtwitter_data.csv.2553","x1233031520",0,0,,,"can't understand her","hate","negative"
"xtwitter_data.csv.2554","x596899910",2,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2554","x596899910",2,0,,,"can't understand her","gained","positive"
"xtwitter_data.csv.2555","x930936433",1,0,,,"can't understand her","crazy","negative"
"xtwitter_data.csv.2556","x22681875",3,0,,,"can't understand her","willingly","positive"
"xtwitter_data.csv.2556","x22681875",3,0,,,"can't understand her","crappy","negative"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","refuses","negative"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","cruelty","negative"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","insidious","negative"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","epidemic","negative"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","comfort","positive"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","support","positive"
"xtwitter_data.csv.2557","x967535177122529281",1,0,,,"can't understand her","bullies","negative"
"xtwitter_data.csv.2559","x303881893",2,0,,,"can't understand her","important","positive"
"xtwitter_data.csv.2559","x303881893",2,0,,,"can't understand her","instantly","positive"
"xtwitter_data.csv.2559","x303881893",2,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2560","x12131642",2,2,,,"can't understand her","good","positive"
"xtwitter_data.csv.2560","x12131642",2,2,,,"can't understand her","terrible","negative"
"xtwitter_data.csv.2561","x62211397",0,0,,,"can't understand her","reprehensible","negative"
"xtwitter_data.csv.2562","x968937289",0,0,,,"can't understand her","unsettlingly","negative"
"xtwitter_data.csv.2562","x968937289",0,0,,,"can't understand her","relaxed","positive"
"xtwitter_data.csv.2562","x968937289",0,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2562","x968937289",0,0,,,"can't understand her","secure","positive"
"xtwitter_data.csv.2563","x1450455675318980619",0,0,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2563","x1450455675318980619",0,0,,,"can't understand her","sad","negative"
"xtwitter_data.csv.2563","x1450455675318980619",0,0,,,"can't understand her","trouble","negative"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","hostility","negative"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","sorely","negative"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","disappointed","negative"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","eager","positive"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","positive","positive"
"xtwitter_data.csv.2564","x1388112875307376640",0,0,,,"can't understand her","issue","negative"
"xtwitter_data.csv.2565","x725041976312111104",0,0,,,"can't understand her","insecurity","negative"
"xtwitter_data.csv.2565","x725041976312111104",0,0,,,"can't understand her","wild","negative"
"xtwitter_data.csv.2566","x2752575748",1,0,,,"can't understand her","problem","negative"
"xtwitter_data.csv.2566","x2752575748",1,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2566","x2752575748",1,0,,,"can't understand her","split","negative"
"xtwitter_data.csv.2566","x2752575748",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2567","x1200164102217388032",0,0,,,"can't understand her","humming","negative"
"xtwitter_data.csv.2567","x1200164102217388032",0,0,,,"can't understand her","noise","negative"
"xtwitter_data.csv.2568","x1389008541177061378",0,0,,,"can't understand her","thank","positive"
"xtwitter_data.csv.2568","x1389008541177061378",0,0,,,"can't understand her","confused","negative"
"xtwitter_data.csv.2569","x1446996711075897346",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2569","x1446996711075897346",1,0,,,"can't understand her","dominate","positive"
"xtwitter_data.csv.2570","x1145347361524375552",6,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2570","x1145347361524375552",6,0,,,"can't understand her","peacefully","positive"
"xtwitter_data.csv.2570","x1145347361524375552",6,0,,,"can't understand her","peace","positive"
"xtwitter_data.csv.2571","x20535214",3,0,,,"can't understand her","wonderful","positive"
"xtwitter_data.csv.2571","x20535214",3,0,,,"can't understand her","thank","positive"
"xtwitter_data.csv.2571","x20535214",3,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2573","x945198324386234368",1,0,,,"can't understand her","gains","positive"
"xtwitter_data.csv.2573","x945198324386234368",1,0,,,"can't understand her","gains","positive"
"xtwitter_data.csv.2573","x945198324386234368",1,0,,,"can't understand her","gains","positive"
"xtwitter_data.csv.2575","x19372906",1,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2575","x19372906",1,0,,,"can't understand her","appeal","positive"
"xtwitter_data.csv.2575","x19372906",1,0,,,"can't understand her","bitch","negative"
"xtwitter_data.csv.2576","x236069571",5,1,,,"can't understand her","rightly","positive"
"xtwitter_data.csv.2576","x236069571",5,1,,,"can't understand her","better","positive"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","refuse","negative"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","worked","positive"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","hard","negative"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","disrespect","negative"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","disagree","negative"
"xtwitter_data.csv.2577","x969507811",0,0,,,"can't understand her","weird","negative"
"xtwitter_data.csv.2578","x1194988169755652096",0,0,,,"can't understand her","bless","positive"
"xtwitter_data.csv.2579","x882275706859868161",2,0,,,"can't understand her","loves","positive"
"xtwitter_data.csv.2579","x882275706859868161",2,0,,,"can't understand her","protect","positive"
"xtwitter_data.csv.2580","x1002098808879185920",2,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2581","x28728927",4,0,,,"can't understand her","favor","positive"
"xtwitter_data.csv.2581","x28728927",4,0,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2581","x28728927",4,0,,,"can't understand her","overwhelmed","negative"
"xtwitter_data.csv.2581","x28728927",4,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2581","x28728927",4,0,,,"can't understand her","angry","negative"
"xtwitter_data.csv.2582","x25679177",0,0,,,"can't understand her","problems","negative"
"xtwitter_data.csv.2582","x25679177",0,0,,,"can't understand her","intelligent","positive"
"xtwitter_data.csv.2582","x25679177",0,0,,,"can't understand her","best","positive"
"xtwitter_data.csv.2583","x954031553599832064",3,0,,,"can't understand her","difficult","negative"
"xtwitter_data.csv.2583","x954031553599832064",3,0,,,"can't understand her","difficult","negative"
"xtwitter_data.csv.2584","x1370701145069457409",40,2,,,"can't understand her","racist","negative"
"xtwitter_data.csv.2584","x1370701145069457409",40,2,,,"can't understand her","racism","negative"
"xtwitter_data.csv.2584","x1370701145069457409",40,2,,,"can't understand her","dragging","negative"
"xtwitter_data.csv.2584","x1370701145069457409",40,2,,,"can't understand her","fun","positive"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","suicide","negative"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","joke","negative"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","pretend","negative"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2585","x243952211",0,0,,,"can't understand her","support","positive"
"xtwitter_data.csv.2586","x741810015233708033",0,0,,,"can't understand her","pain","negative"
"xtwitter_data.csv.2586","x741810015233708033",0,0,,,"can't understand her","relief","positive"
"xtwitter_data.csv.2586","x741810015233708033",0,0,,,"can't understand her","wisdom","positive"
"xtwitter_data.csv.2588","x307064788",0,0,,,"can't understand her","great","positive"
"xtwitter_data.csv.2589","x1529326418",3,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2589","x1529326418",3,0,,,"can't understand her","favorite","positive"
"xtwitter_data.csv.2589","x1529326418",3,0,,,"can't understand her","upset","negative"
"xtwitter_data.csv.2589","x1529326418",3,0,,,"can't understand her","sad","negative"
"xtwitter_data.csv.2590","x1413493495264862208",1,0,,,"can't understand her","lost","negative"
"xtwitter_data.csv.2591","x963311254600232960",8,1,,,"can't understand her","top","positive"
"xtwitter_data.csv.2591","x963311254600232960",8,1,,,"can't understand her","right","positive"
"xtwitter_data.csv.2591","x963311254600232960",8,1,,,"can't understand her","worthy","positive"
"xtwitter_data.csv.2592","x1348279737395736578",6,2,,,"can't understand her","hating","negative"
"xtwitter_data.csv.2592","x1348279737395736578",6,2,,,"can't understand her","heal","positive"
"xtwitter_data.csv.2592","x1348279737395736578",6,2,,,"can't understand her","like","positive"
"xtwitter_data.csv.2594","x812250569050128384",0,0,,,"can't understand her","sexy","positive"
"xtwitter_data.csv.2595","x1030195702452764672",20,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2595","x1030195702452764672",20,0,,,"can't understand her","allergic","negative"
"xtwitter_data.csv.2595","x1030195702452764672",20,0,,,"can't understand her","allergic","negative"
"xtwitter_data.csv.2595","x1030195702452764672",20,0,,,"can't understand her","bad","negative"
"xtwitter_data.csv.2595","x1030195702452764672",20,0,,,"can't understand her","fast","positive"
"xtwitter_data.csv.2596","x1342215691076820992",1,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2596","x1342215691076820992",1,0,,,"can't understand her","successful","positive"
"xtwitter_data.csv.2597","x95420772",0,0,,,"can't understand her","louder","negative"
"xtwitter_data.csv.2597","x95420772",0,0,,,"can't understand her","dragging","negative"
"xtwitter_data.csv.2597","x95420772",0,0,,,"can't understand her","louder","negative"
"xtwitter_data.csv.2598","x1276355276489121793",0,0,,,"can't understand her","crazy","negative"
"xtwitter_data.csv.2599","x1356949888710307841",5,0,,,"can't understand her","sad","negative"
"xtwitter_data.csv.2600","x1389592944458440706",0,0,,,"can't understand her","nice","positive"
"xtwitter_data.csv.2600","x1389592944458440706",0,0,,,"can't understand her","failure","negative"
"xtwitter_data.csv.2600","x1389592944458440706",0,0,,,"can't understand her","adequate","positive"
"xtwitter_data.csv.2601","x20404275",0,0,36.895082,-76.255686,"can't understand her","skeptical","negative"
"xtwitter_data.csv.2601","x20404275",0,0,36.895082,-76.255686,"can't understand her","afford","positive"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","leading","positive"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","damn","negative"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","naive","negative"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","depression","negative"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","ignorant","negative"
"xtwitter_data.csv.2602","x4817757806",0,0,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2603","x351399416",0,0,,,"can't understand her","empathize","positive"
"xtwitter_data.csv.2603","x351399416",0,0,,,"can't understand her","cheating","negative"
"xtwitter_data.csv.2603","x351399416",0,0,,,"can't understand her","illness","negative"
"xtwitter_data.csv.2603","x351399416",0,0,,,"can't understand her","free","positive"
"xtwitter_data.csv.2603","x351399416",0,0,,,"can't understand her","traumatize","negative"
"xtwitter_data.csv.2604","x908782225784745984",1,0,,,"can't understand her","stunning","positive"
"xtwitter_data.csv.2604","x908782225784745984",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2604","x908782225784745984",1,0,,,"can't understand her","cool","positive"
"xtwitter_data.csv.2604","x908782225784745984",1,0,,,"can't understand her","overwhelming","negative"
"xtwitter_data.csv.2605","x218311189",0,0,,,"can't understand her","expensive","negative"
"xtwitter_data.csv.2605","x218311189",0,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2605","x218311189",0,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","hell","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","bs","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","heck","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","hateful","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","poor","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","loser","negative"
"xtwitter_data.csv.2606","x126742095",5,0,,,"can't understand her","stupid","negative"
"xtwitter_data.csv.2607","x879544389021904900",0,0,,,"can't understand her","evil","negative"
"xtwitter_data.csv.2607","x879544389021904900",0,0,,,"can't understand her","mess","negative"
"xtwitter_data.csv.2608","x221948673",1,0,,,"can't understand her","important","positive"
"xtwitter_data.csv.2608","x221948673",1,0,,,"can't understand her","miss","negative"
"xtwitter_data.csv.2608","x221948673",1,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2609","x210689921",3,0,,,"can't understand her","likes","positive"
"xtwitter_data.csv.2609","x210689921",3,0,,,"can't understand her","hang","negative"
"xtwitter_data.csv.2610","x240977845",0,0,,,"can't understand her","beautiful","positive"
"xtwitter_data.csv.2610","x240977845",0,0,,,"can't understand her","hurt","negative"
"xtwitter_data.csv.2610","x240977845",0,0,,,"can't understand her","cheater","negative"
"xtwitter_data.csv.2610","x240977845",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2611","x718859504",0,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2611","x718859504",0,0,,,"can't understand her","pain","negative"
"xtwitter_data.csv.2611","x718859504",0,0,,,"can't understand her","grace","positive"
"xtwitter_data.csv.2611","x718859504",0,0,,,"can't understand her","allergy","negative"
"xtwitter_data.csv.2611","x718859504",0,0,,,"can't understand her","smile","positive"
"xtwitter_data.csv.2612","x949660920049029120",0,1,,,"can't understand her","love","positive"
"xtwitter_data.csv.2612","x949660920049029120",0,1,,,"can't understand her","fast","positive"
"xtwitter_data.csv.2612","x949660920049029120",0,1,,,"can't understand her","bravo","positive"
"xtwitter_data.csv.2613","x286950740",3,0,,,"can't understand her","accusing","negative"
"xtwitter_data.csv.2613","x286950740",3,0,,,"can't understand her","issue","negative"
"xtwitter_data.csv.2614","x14841443",0,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2614","x14841443",0,0,,,"can't understand her","works","positive"
"xtwitter_data.csv.2614","x14841443",0,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2614","x14841443",0,0,,,"can't understand her","works","positive"
